date,Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,T_int_avg,RH_int_avg
2016-01-28 19:40:00,40,0,2.87,765.7666667,89.0,3.666666667,27.0,1.2,18.463412698571428,44.69984127
2016-01-28 19:50:00,30,0,3.13,765.7833333,88.5,3.833333333,27.0,1.4,18.427063491428573,44.67126984285714
2016-01-28 20:00:00,20,0,3.4,765.8,88.0,4.0,27.0,1.6,18.415873015714286,44.664444444285714
2016-01-28 20:10:00,20,0,3.23,765.8333333,88.5,3.833333333,27.0,1.5,18.389841269999998,44.65428571428571
2016-01-28 20:20:00,30,0,3.07,765.8666667,89.0,3.666666667,27.0,1.4,18.363253968571428,44.64634920571428
2016-01-28 20:30:00,40,0,2.9,765.9,89.5,3.5,27.0,1.3,18.347142857142853,44.62158730142857
2016-01-28 20:40:00,40,0,2.73,765.9333333,90.0,3.333333333,27.0,1.2,18.33642857142857,44.60587301571428
2016-01-28 20:50:00,50,0,2.57,765.9666667,90.5,3.166666667,27.0,1.1,18.322380952857145,44.61317460285714
2016-01-28 21:00:00,30,0,2.4,766.0,91.0,3.0,27.0,1.0,18.293650794285718,44.60436508
2016-01-28 21:10:00,40,0,2.45,765.95,90.83333333,3.166666667,27.16666667,1.03,18.276984127142857,44.61666666714285
2016-01-28 21:20:00,50,0,2.5,765.9,90.66666667,3.333333333,27.33333333,1.07,18.269841269999997,44.616666665714284
2016-01-28 21:30:00,40,0,2.55,765.85,90.5,3.5,27.5,1.1,18.26111111142857,44.585238094285714
2016-01-28 21:40:00,50,0,2.6,765.8,90.33333333,3.666666667,27.66666667,1.13,18.25,44.55873015857143
2016-01-28 21:50:00,40,0,2.65,765.75,90.16666667,3.833333333,27.83333333,1.17,18.22015873,44.54333333285714
2016-01-28 22:00:00,40,0,2.7,765.7,90.0,4.0,28.0,1.2,18.19857142857143,44.51857142857143
2016-01-28 22:10:00,40,0,2.77,765.7,89.33333333,4.166666667,30.0,1.17,18.194603174285714,44.51095238142857
2016-01-28 22:20:00,20,0,2.83,765.7,88.66666667,4.333333333,32.0,1.13,18.172301587142858,44.49031746142857
2016-01-28 22:30:00,20,0,2.9,765.7,88.0,4.5,34.0,1.1,18.15841269857143,44.4688095242857
2016-01-28 22:40:00,30,0,2.97,765.7,87.33333333,4.666666667,36.0,1.07,18.144761904285716,44.43801587428572
2016-01-28 22:50:00,20,0,3.03,765.7,86.66666667,4.833333333,38.0,1.03,18.109126984285716,44.40706349142857
2016-01-28 23:00:00,50,0,3.1,765.7,86.0,5.0,40.0,1.0,18.096031745714285,44.38174603142857
2016-01-28 23:10:00,40,0,3.08,765.6166667,86.0,5.0,40.0,0.983,18.107301587142857,44.386428571428574
2016-01-28 23:20:00,40,0,3.07,765.5333333,86.0,5.0,40.0,0.967,18.091904761428573,44.36055555571429
2016-01-28 23:30:00,40,0,3.05,765.45,86.0,5.0,40.0,0.95,18.07047619,44.34976190428571
2016-01-28 23:40:00,40,0,3.03,765.3666667,86.0,5.0,40.0,0.933,18.056190475714285,44.35325396714286
2016-01-28 23:50:00,40,0,3.02,765.2833333,86.0,5.0,40.0,0.917,18.046666667142855,44.34222222142858
2016-01-29 00:00:00,50,0,3.0,765.2,86.0,5.0,40.0,0.9,18.028492062857143,44.30873015857143
2016-01-29 00:10:00,50,0,3.07,765.1833333,85.5,5.0,40.0,0.867,18.00079365142857,44.286904761428566
2016-01-29 00:20:00,40,0,3.13,765.1666667,85.0,5.0,40.0,0.833,18.005714285714284,44.28615079285714
2016-01-29 00:30:00,20,0,3.2,765.15,84.5,5.0,40.0,0.8,18.00142857142857,44.27460317428571
2016-01-29 00:40:00,20,0,3.27,765.1333333,84.0,5.0,40.0,0.767,17.99095238142857,44.25492063571429
2016-01-29 00:50:00,20,0,3.33,765.1166667,83.5,5.0,40.0,0.733,17.97285714285714,44.232539682857144
2016-01-29 01:00:00,30,0,3.4,765.1,83.0,5.0,40.0,0.7,17.961190477142857,44.21309523857142
2016-01-29 01:10:00,50,0,3.37,765.1,83.16666667,5.0,40.0,0.7,17.932936508571427,44.17841269857142
2016-01-29 01:20:00,50,0,3.33,765.1,83.33333333,5.0,40.0,0.7,17.903015872857143,44.15753968428571
2016-01-29 01:30:00,40,0,3.3,765.1,83.5,5.0,40.0,0.7,17.900079365714287,44.15666666714286
2016-01-29 01:40:00,50,0,3.27,765.1,83.66666667,5.0,40.0,0.7,17.901825397142854,44.15047619
2016-01-29 01:50:00,40,0,3.23,765.1,83.83333333,5.0,40.0,0.7,17.900952381428574,44.13968254
2016-01-29 02:00:00,40,0,3.2,765.1,84.0,5.0,40.0,0.7,17.905873015714285,44.11531746000001
2016-01-29 02:10:00,40,0,3.32,765.0,83.33333333,5.166666667,40.0,0.7,17.876349205714284,44.08714285714286
2016-01-29 02:20:00,40,0,3.43,764.9,82.66666667,5.333333333,40.0,0.7,17.84650793571429,44.07
2016-01-29 02:30:00,40,0,3.55,764.8,82.0,5.5,40.0,0.7,17.83063492,44.07
2016-01-29 02:40:00,50,0,3.67,764.7,81.33333333,5.666666667,40.0,0.7,17.824285714285715,44.05960317428571
2016-01-29 02:50:00,40,0,3.78,764.6,80.66666667,5.833333333,40.0,0.7,17.824285714285715,44.050000000000004
2016-01-29 03:00:00,20,0,3.9,764.5,80.0,6.0,40.0,0.7,17.821904761428573,44.03000000000001
2016-01-29 03:10:00,20,0,3.95,764.55,80.33333333,6.0,40.0,0.8,17.816984127142856,44.035714285714285
2016-01-29 03:20:00,20,0,4.0,764.6,80.66666667,6.0,40.0,0.9,17.804761904285716,44.01642857142857
2016-01-29 03:30:00,30,0,4.05,764.65,81.0,6.0,40.0,1.0,17.783690475714288,44.004642857142855
2016-01-29 03:40:00,50,0,4.1,764.7,81.33333333,6.0,40.0,1.1,17.751825395714288,43.98103174571428
2016-01-29 03:50:00,40,0,4.15,764.75,81.66666667,6.0,40.0,1.2,17.744603174285718,43.946587301428565
2016-01-29 04:00:00,50,0,4.2,764.8,82.0,6.0,40.0,1.3,17.719444444285713,43.929873015714286
2016-01-29 04:10:00,40,0,4.25,764.75,81.83333333,6.0,40.0,1.33,17.71,43.923634084285716
2016-01-29 04:20:00,50,0,4.3,764.7,81.66666667,6.0,40.0,1.37,17.696349207142855,43.93246031857143
2016-01-29 04:30:00,40,0,4.35,764.65,81.5,6.0,40.0,1.4,17.685238095714286,43.925
2016-01-29 04:40:00,40,0,4.4,764.6,81.33333333,6.0,40.0,1.43,17.685555555714284,43.91158730142858
2016-01-29 04:50:00,20,0,4.45,764.55,81.16666667,6.0,40.0,1.47,17.666825397142855,43.915396824285715
2016-01-29 05:00:00,30,0,4.5,764.5,81.0,6.0,40.0,1.5,17.649920634285714,43.926666667142854
2016-01-29 05:10:00,20,0,4.47,764.4333333,81.16666667,6.333333333,40.0,1.5,17.635714285714286,43.895317459999994
2016-01-29 05:20:00,20,0,4.43,764.3666667,81.33333333,6.666666667,40.0,1.5,17.62365079285714,43.89746031714286
2016-01-29 05:30:00,50,0,4.4,764.3,81.5,7.0,40.0,1.5,17.601111109999998,43.88507936571428
2016-01-29 05:40:00,40,0,4.37,764.2333333,81.66666667,7.333333333,40.0,1.5,17.60238095285714,43.89357142857143
2016-01-29 05:50:00,40,0,4.33,764.1666667,81.83333333,7.666666667,40.0,1.5,17.597619047142857,43.886714285714284
2016-01-29 06:00:00,40,0,4.3,764.1,82.0,8.0,40.0,1.5,17.607142857142854,43.92095655714286
2016-01-29 06:10:00,40,0,4.35,764.1166667,82.0,7.666666667,40.0,1.55,17.60333333285714,43.890396825714284
2016-01-29 06:20:00,40,0,4.4,764.1333333,82.0,7.333333333,40.0,1.6,17.60174603142857,43.910476190000004
2016-01-29 06:30:00,40,0,4.45,764.15,82.0,7.0,40.0,1.65,17.59849206285714,43.91293650857142
2016-01-29 06:40:00,50,0,4.5,764.1666667,82.0,6.666666667,40.0,1.7,17.587301587142854,43.90781746
2016-01-29 06:50:00,50,0,4.55,764.1833333,82.0,6.333333333,40.0,1.75,17.587777777142854,43.91571428571428
2016-01-29 07:00:00,20,0,4.6,764.2,82.0,6.0,40.0,1.8,17.566349205714285,43.89857142857144
2016-01-29 07:10:00,20,0,4.65,764.1333333,81.83333333,6.333333333,40.0,1.82,17.56,43.92468254
2016-01-29 07:20:00,20,0,4.7,764.0666667,81.66666667,6.666666667,40.0,1.83,17.553571428571427,43.92730158714286
2016-01-29 07:30:00,30,0,4.75,764.0,81.5,7.0,40.0,1.85,17.544285714285714,43.92817460285714
2016-01-29 07:40:00,40,0,4.8,763.9333333,81.33333333,7.333333333,40.0,1.87,17.543809524285713,43.936825397142854
2016-01-29 07:50:00,40,0,4.85,763.8666667,81.16666667,7.666666667,40.0,1.88,17.51761904714286,43.957142857142856
2016-01-29 08:00:00,50,0,4.9,763.8,81.0,8.0,40.0,1.9,17.509126984285718,43.96357142857143
2016-01-29 08:10:00,40,0,4.97,763.8166667,81.0,8.0,40.0,1.97,17.50658730142857,43.964999999999996
2016-01-29 08:20:00,40,0,5.03,763.8333333,81.0,8.0,40.0,2.03,17.503015872857144,43.97714285714285
2016-01-29 08:30:00,40,0,5.1,763.85,81.0,8.0,40.0,2.1,17.507539682857146,43.97071428571429
2016-01-29 08:40:00,40,0,5.17,763.8666667,81.0,8.0,40.0,2.17,17.503174602857143,43.98285714285714
2016-01-29 08:50:00,40,0,5.23,763.8833333,81.0,8.0,40.0,2.23,17.465238094285716,43.991031747142856
2016-01-29 09:00:00,40,0,5.3,763.9,81.0,8.0,40.0,2.3,17.465238095714287,44.010238095714286
2016-01-29 09:10:00,20,0,5.4,763.9166667,81.16666667,8.166666667,40.0,2.42,17.475714285714286,44.02253968285714
2016-01-29 09:20:00,20,0,5.5,763.9333333,81.33333333,8.333333333,40.0,2.53,17.460476191428572,44.02142857142858
2016-01-29 09:30:00,30,0,5.6,763.95,81.5,8.5,40.0,2.65,17.441428571428574,44.02055555571428
2016-01-29 09:40:00,40,0,5.7,763.9666667,81.66666667,8.666666667,40.0,2.77,17.44619047571429,44.012857142857136
2016-01-29 09:50:00,40,0,5.8,763.9833333,81.83333333,8.833333333,40.0,2.88,17.44619047571429,44.04166666571428
2016-01-29 10:00:00,40,0,5.9,764.0,82.0,9.0,40.0,3.0,17.441428571428574,44.05428571428571
2016-01-29 10:10:00,40,0,6.05,763.95,81.66666667,8.833333333,40.0,3.1,17.441428571428574,44.06063492142857
2016-01-29 10:20:00,40,0,6.2,763.9,81.33333333,8.666666667,40.0,3.2,17.447777778571428,44.06507936571428
2016-01-29 10:30:00,40,0,6.35,763.85,81.0,8.5,40.0,3.3,17.43666666714286,44.07880952428572
2016-01-29 10:40:00,50,0,6.5,763.8,80.66666667,8.333333333,40.0,3.4,17.445396825714287,44.10079365142858
2016-01-29 10:50:00,40,0,6.65,763.75,80.33333333,8.166666667,40.0,3.5,17.443809522857144,44.109682539999994
2016-01-29 11:00:00,40,0,6.8,763.7,80.0,8.0,40.0,3.6,17.43666666714286,44.12523809428571
2016-01-29 11:10:00,30,0,6.9,763.7333333,80.5,8.166666667,40.0,3.78,17.433492064285716,44.13793650857143
2016-01-29 11:20:00,20,0,7.0,763.7666667,81.0,8.333333333,40.0,3.97,17.43904761857143,44.164523808571424
2016-01-29 11:30:00,20,0,7.1,763.8,81.5,8.5,40.0,4.15,17.436666667142855,44.186349205714286
2016-01-29 11:40:00,10,0,7.2,763.8333333,82.0,8.666666667,40.0,4.33,17.424761905714284,44.20571428571429
2016-01-29 11:50:00,60,0,7.3,763.8666667,82.5,8.833333333,40.0,4.52,17.415238095714287,44.22079365142857
2016-01-29 12:00:00,40,0,7.4,763.9,83.0,9.0,40.0,4.7,17.405714285714286,44.24976190571429
2016-01-29 12:10:00,40,0,7.5,763.85,82.66666667,9.166666667,40.0,4.73,17.383333332857145,44.29912698571428
2016-01-29 12:20:00,50,0,7.6,763.8,82.33333333,9.333333333,40.0,4.77,17.397301587142856,44.34457142857143
2016-01-29 12:30:00,40,0,7.7,763.75,82.0,9.5,40.0,4.8,17.368571428571432,44.363333332857145
2016-01-29 12:40:00,40,0,7.8,763.7,81.66666667,9.666666667,40.0,4.83,17.374920635714286,44.41857142857143
2016-01-29 12:50:00,40,0,7.9,763.65,81.33333333,9.833333333,40.0,4.87,17.38825396857143,44.42896825428572
2016-01-29 13:00:00,40,0,8.0,763.6,81.0,10.0,40.0,4.9,17.375396825714287,44.459206349999995
2016-01-29 13:10:00,50,0,8.05,763.5,81.33333333,10.16666667,40.0,5.0,17.365873015714282,44.50166666571429
2016-01-29 13:20:00,20,0,8.1,763.4,81.66666667,10.33333333,40.0,5.1,17.37301587285714,44.55571428571428
2016-01-29 13:30:00,30,0,8.15,763.3,82.0,10.5,40.0,5.2,17.37642857142857,44.554761905714294
2016-01-29 13:40:00,20,0,8.2,763.2,82.33333333,10.66666667,40.0,5.3,17.37333333285714,44.595317460000004
2016-01-29 13:50:00,20,0,8.25,763.1,82.66666667,10.83333333,40.0,5.4,17.362222221428574,44.59706349142857
2016-01-29 14:00:00,40,0,8.3,763.0,83.0,11.0,40.0,5.5,17.36222222285714,44.629047619999994
2016-01-29 14:10:00,50,0,8.3,762.95,83.33333333,10.83333333,40.0,5.57,17.352698412857144,44.66238095285714
2016-01-29 14:20:00,40,0,8.3,762.9,83.66666667,10.66666667,40.0,5.63,17.34793650857143,44.68246031857143
2016-01-29 14:30:00,40,0,8.3,762.85,84.0,10.5,40.0,5.7,17.348730158571428,44.73563492142857
2016-01-29 14:40:00,50,0,8.3,762.8,84.33333333,10.33333333,40.0,5.77,17.35031746,44.77571428571428
2016-01-29 14:50:00,50,0,8.3,762.75,84.66666667,10.16666667,40.0,5.83,17.343968254285716,44.81253968285714
2016-01-29 15:00:00,30,0,8.3,762.7,85.0,10.0,40.0,5.9,17.341428571428573,44.8515873
2016-01-29 15:10:00,40,0,8.33,762.6666667,84.83333333,10.0,40.0,5.9,17.342619047142858,44.901349205714276
2016-01-29 15:20:00,30,0,8.37,762.6333333,84.66666667,10.0,40.0,5.9,17.326666667142856,44.938809524285716
2016-01-29 15:30:00,20,0,8.4,762.6,84.5,10.0,40.0,5.9,17.339682540000002,44.96468254
2016-01-29 15:40:00,20,0,8.43,762.5666667,84.33333333,10.0,40.0,5.9,17.331825397142858,45.003571428571426
2016-01-29 15:50:00,30,0,8.47,762.5333333,84.16666667,10.0,40.0,5.9,17.315119047142854,45.07809523857143
2016-01-29 16:00:00,40,0,8.5,762.5,84.0,10.0,40.0,5.9,17.294761904285718,45.296349205714286
2016-01-29 16:10:00,50,0,8.52,762.45,83.83333333,10.0,40.0,5.9,17.30047619,45.52373016
2016-01-29 16:20:00,40,0,8.53,762.4,83.66666667,10.0,40.0,5.9,17.323809524285714,45.62587301714285
2016-01-29 16:30:00,40,0,8.55,762.35,83.5,10.0,40.0,5.9,17.349365080000002,45.69007936571428
2016-01-29 16:40:00,50,10,8.57,762.3,83.33333333,10.0,40.0,5.9,17.36436507857143,45.73492063571428
2016-01-29 16:50:00,60,0,8.58,762.25,83.16666667,10.0,40.0,5.9,17.401825395714287,45.719801587142854
2016-01-29 17:00:00,70,10,8.6,762.2,83.0,10.0,40.0,5.9,17.43222222142857,45.722539682857146
2016-01-29 17:10:00,60,0,8.63,762.2,83.16666667,9.833333333,40.0,5.95,17.46619047571429,45.729920634285726
2016-01-29 17:20:00,70,0,8.67,762.2,83.33333333,9.666666667,40.0,6.0,17.492539682857146,45.74563492000001
2016-01-29 17:30:00,70,10,8.7,762.2,83.5,9.5,40.0,6.05,17.528333331428573,45.80063492
2016-01-29 17:40:00,70,0,8.73,762.2,83.66666667,9.333333333,40.0,6.1,17.585714285714282,45.933333334285706
2016-01-29 17:50:00,50,0,8.77,762.2,83.83333333,9.166666667,40.0,6.15,17.628095237142855,45.99047619142857
2016-01-29 18:00:00,70,10,8.8,762.2,84.0,9.0,40.0,6.2,17.670714285714286,46.04150793714285
2016-01-29 18:10:00,80,0,8.83,762.2166667,83.66666667,9.166666667,40.0,6.18,17.737698412857146,46.06972222142857
2016-01-29 18:20:00,110,10,8.87,762.2333333,83.33333333,9.333333333,40.0,6.17,17.802380954285717,46.07841269857143
2016-01-29 18:30:00,80,0,8.9,762.25,83.0,9.5,40.0,6.15,17.866190477142855,46.06301587285714
2016-01-29 18:40:00,90,0,8.93,762.2666667,82.66666667,9.666666667,40.0,6.13,17.918809524285717,46.074642857142855
2016-01-29 18:50:00,80,10,8.97,762.2833333,82.33333333,9.833333333,40.0,6.12,17.961190477142857,46.05515873
2016-01-29 19:00:00,80,10,9.0,762.3,82.0,10.0,40.0,6.1,18.00996031857143,46.025873017142864
2016-01-29 19:10:00,70,10,9.0,762.2833333,82.0,10.0,40.0,6.1,18.044126984285715,45.99095238142856
2016-01-29 19:20:00,80,0,9.0,762.2666667,82.0,10.0,40.0,6.1,18.066349207142856,45.97373015857143
2016-01-29 19:30:00,90,0,9.0,762.25,82.0,10.0,40.0,6.1,18.106666667142857,45.94206349142856
2016-01-29 19:40:00,100,0,9.0,762.2333333,82.0,10.0,40.0,6.1,18.13944444428571,45.944206349999995
2016-01-29 19:50:00,110,10,9.0,762.2166667,82.0,10.0,40.0,6.1,18.15984127,45.93738095285714
2016-01-29 20:00:00,90,0,9.0,762.2,82.0,10.0,40.0,6.1,18.214563492857142,45.92365079428571
2016-01-29 20:10:00,80,0,9.02,762.15,82.16666667,9.833333333,40.0,6.13,18.251190477142856,45.91182539857142
2016-01-29 20:20:00,70,0,9.03,762.1,82.33333333,9.666666667,40.0,6.17,18.28825396857143,45.93031746000001
2016-01-29 20:30:00,60,0,9.05,762.05,82.5,9.5,40.0,6.2,18.312698412857145,45.89031746
2016-01-29 20:40:00,80,0,9.07,762.0,82.66666667,9.333333333,40.0,6.23,18.32920634857143,45.83023809428572
2016-01-29 20:50:00,80,0,9.08,761.95,82.83333333,9.166666667,40.0,6.27,18.332142857142856,45.80611111142857
2016-01-29 21:00:00,80,0,9.1,761.9,83.0,9.0,40.0,6.3,18.337142857142855,45.77150793714286
2016-01-29 21:10:00,90,0,9.1,761.8333333,83.0,9.166666667,40.0,6.3,18.34873015857143,45.77285714285714
2016-01-29 21:20:00,80,10,9.1,761.7666667,83.0,9.333333333,40.0,6.3,18.351904761428575,45.73984127
2016-01-29 21:30:00,90,0,9.1,761.7,83.0,9.5,40.0,6.3,18.377619047142854,45.742857141428566
2016-01-29 21:40:00,80,0,9.1,761.6333333,83.0,9.666666667,40.0,6.3,18.38904761857143,45.72309524
2016-01-29 21:50:00,60,0,9.1,761.5666667,83.0,9.833333333,40.0,6.3,18.407857142857143,45.72809523714285
2016-01-29 22:00:00,70,0,9.1,761.5,83.0,10.0,40.0,6.3,18.40563492142857,45.779999999999994
2016-01-29 22:10:00,70,0,9.08,761.3666667,83.0,10.0,40.0,6.3,18.404126984285714,45.87515873
2016-01-29 22:20:00,70,0,9.07,761.2333333,83.0,10.0,40.0,6.3,18.418571428571425,45.970079364285716
2016-01-29 22:30:00,80,0,9.05,761.1,83.0,10.0,40.0,6.3,18.406031745714284,46.053968254285714
2016-01-29 22:40:00,80,0,9.03,760.9666667,83.0,10.0,40.0,6.3,18.417301587142855,46.07023809428572
2016-01-29 22:50:00,50,0,9.02,760.8333333,83.0,10.0,40.0,6.3,18.432142857142857,46.06857142857143
2016-01-29 23:00:00,50,0,9.0,760.7,83.0,10.0,40.0,6.3,18.442380952857143,46.08666666714286
2016-01-29 23:10:00,60,0,9.02,760.6166667,82.83333333,9.833333333,40.0,6.28,18.42388888857143,46.114047618571426
2016-01-29 23:20:00,50,0,9.03,760.5333333,82.66666667,9.666666667,40.0,6.27,18.429047618571424,46.119285714285716
2016-01-29 23:30:00,80,0,9.05,760.45,82.5,9.5,40.0,6.25,18.416825397142855,46.15896825428571
2016-01-29 23:40:00,60,0,9.07,760.3666667,82.33333333,9.333333333,40.0,6.23,18.41412698428572,46.140952379999995
2016-01-29 23:50:00,50,0,9.08,760.2833333,82.16666667,9.166666667,40.0,6.22,18.41936508,46.19269841285715
2016-01-30 00:00:00,50,0,9.1,760.2,82.0,9.0,40.0,6.2,18.390000000000004,46.21015873
2016-01-30 00:10:00,40,0,9.1,760.1,82.0,9.166666667,40.0,6.18,18.36650793714286,46.241825397142854
2016-01-30 00:20:00,40,0,9.1,760.0,82.0,9.333333333,40.0,6.17,18.366507935714285,46.27499999999999
2016-01-30 00:30:00,40,0,9.1,759.9,82.0,9.5,40.0,6.15,18.353015872857146,46.301428571428566
2016-01-30 00:40:00,40,0,9.1,759.8,82.0,9.666666667,40.0,6.13,18.324285714285715,46.324047618571434
2016-01-30 00:50:00,50,0,9.1,759.7,82.0,9.833333333,40.0,6.12,18.31968254,46.31992063428571
2016-01-30 01:00:00,40,0,9.1,759.6,82.0,10.0,40.0,6.1,18.301111111428572,46.349444444285716
2016-01-30 01:10:00,40,0,9.05,759.4666667,82.66666667,10.0,37.66666667,6.17,18.29079365142857,46.40174603285714
2016-01-30 01:20:00,30,0,9.0,759.3333333,83.33333333,10.0,35.33333333,6.23,18.281428571428574,46.40333333428571
2016-01-30 01:30:00,20,0,8.95,759.2,84.0,10.0,33.0,6.3,18.267539682857144,46.441904762857135
2016-01-30 01:40:00,20,0,8.9,759.0666667,84.66666667,10.0,30.66666667,6.37,18.24857142857143,46.43253968285715
2016-01-30 01:50:00,50,0,8.85,758.9333333,85.33333333,10.0,28.33333333,6.43,18.237460317142858,46.40920634857143
2016-01-30 02:00:00,40,0,8.8,758.8,86.0,10.0,26.0,6.5,18.21365079285714,46.416190477142855
2016-01-30 02:10:00,40,0,8.83,758.65,85.5,10.16666667,28.33333333,6.47,18.199206348571433,46.432698412857135
2016-01-30 02:20:00,40,0,8.87,758.5,85.0,10.33333333,30.66666667,6.43,18.20047619,46.457539682857146
2016-01-30 02:30:00,50,0,8.9,758.35,84.5,10.5,33.0,6.4,18.186984127142857,46.48198412714286
2016-01-30 02:40:00,50,0,8.93,758.2,84.0,10.66666667,35.33333333,6.37,18.166428571428572,46.51
2016-01-30 02:50:00,50,0,8.97,758.05,83.5,10.83333333,37.66666667,6.33,18.157460317142856,46.52309523857143
2016-01-30 03:00:00,30,0,9.0,757.9,83.0,11.0,40.0,6.3,18.152380952857147,46.59539682571428
2016-01-30 03:10:00,40,0,9.02,757.7,82.83333333,11.0,40.0,6.28,18.124444445714285,46.60246031714286
2016-01-30 03:20:00,40,0,9.03,757.5,82.66666667,11.0,40.0,6.27,18.111984127142858,46.639761905714295
2016-01-30 03:30:00,40,0,9.05,757.3,82.5,11.0,40.0,6.25,18.09730158714286,46.669761904285714
2016-01-30 03:40:00,50,0,9.07,757.1,82.33333333,11.0,40.0,6.23,18.09968254142857,46.67103174571428
2016-01-30 03:50:00,20,0,9.08,756.9,82.16666667,11.0,40.0,6.22,18.075079365714284,46.68571428571429
2016-01-30 04:00:00,30,0,9.1,756.7,82.0,11.0,40.0,6.2,18.075,46.706111109999995
2016-01-30 04:10:00,20,0,9.03,756.6,83.0,11.16666667,40.0,6.3,18.059761904285715,46.69984126999999
2016-01-30 04:20:00,30,0,8.97,756.5,84.0,11.33333333,40.0,6.4,18.045714285714286,46.70214285714285
2016-01-30 04:30:00,40,0,8.9,756.4,85.0,11.5,40.0,6.5,18.033968252857143,46.713888888571425
2016-01-30 04:40:00,40,0,8.83,756.3,86.0,11.66666667,40.0,6.6,18.025714285714287,46.730714285714285
2016-01-30 04:50:00,50,0,8.77,756.2,87.0,11.83333333,40.0,6.7,18.01380952285714,46.784047618571435
2016-01-30 05:00:00,40,0,8.7,756.1,88.0,12.0,40.0,6.8,17.984285715714286,46.80000000000001
2016-01-30 05:10:00,50,0,8.67,756.0,89.0,11.83333333,41.0,6.92,17.98936508,46.834365080000005
2016-01-30 05:20:00,40,0,8.63,755.9,90.0,11.66666667,42.0,7.03,17.99015873,46.86865079428571
2016-01-30 05:30:00,40,0,8.6,755.8,91.0,11.5,43.0,7.15,17.983492064285716,46.91111111142857
2016-01-30 05:40:00,50,0,8.57,755.7,92.0,11.33333333,44.0,7.27,17.986984127142858,46.99190476142858
2016-01-30 05:50:00,30,0,8.53,755.6,93.0,11.16666667,45.0,7.38,17.991587302857145,47.037380952857134
2016-01-30 06:00:00,40,0,8.5,755.5,94.0,11.0,46.0,7.5,17.978888888571426,47.08404762
2016-01-30 06:10:00,40,0,8.47,755.3666667,94.0,11.0,42.5,7.48,17.97174603142857,47.105238095714284
2016-01-30 06:20:00,50,0,8.43,755.2333333,94.0,11.0,39.0,7.47,17.98126984142857,47.14142857142857
2016-01-30 06:30:00,40,0,8.4,755.1,94.0,11.0,35.5,7.45,17.978095238571427,47.192658730000005
2016-01-30 06:40:00,50,0,8.37,754.9666667,94.0,11.0,32.0,7.43,17.972539682857143,47.21142857142858
2016-01-30 06:50:00,30,0,8.33,754.8333333,94.0,11.0,28.5,7.42,17.96079365,47.227063491428574
2016-01-30 07:00:00,20,0,8.3,754.7,94.0,11.0,25.0,7.4,17.94436507857143,47.243174602857145
2016-01-30 07:10:00,20,0,8.33,754.6333333,93.5,11.16666667,24.83333333,7.35,17.93666666714286,47.258174602857146
2016-01-30 07:20:00,20,0,8.37,754.5666667,93.0,11.33333333,24.66666667,7.3,17.938174604285713,47.29325396857143
2016-01-30 07:30:00,40,0,8.4,754.5,92.5,11.5,24.5,7.25,17.92087301714286,47.32595238142857
2016-01-30 07:40:00,40,0,8.43,754.4333333,92.0,11.66666667,24.33333333,7.2,17.892539682857144,47.34857142999999
2016-01-30 07:50:00,50,0,8.47,754.3666667,91.5,11.83333333,24.16666667,7.15,17.89825396857143,47.41269841285715
2016-01-30 08:00:00,50,0,8.5,754.3,91.0,12.0,24.0,7.1,17.89190476142857,47.430952381428575
2016-01-30 08:10:00,40,0,8.52,754.15,90.66666667,12.0,26.66666667,7.07,17.87507936571429,47.441666667142854
2016-01-30 08:20:00,40,10,8.53,754.0,90.33333333,12.0,29.33333333,7.03,17.90126984142857,47.46587301571429
2016-01-30 08:30:00,60,0,8.55,753.85,90.0,12.0,32.0,7.0,17.866984127142857,47.50428571428571
2016-01-30 08:40:00,50,0,8.57,753.7,89.66666667,12.0,34.66666667,6.97,17.870476189999998,47.52936508
2016-01-30 08:50:00,40,10,8.58,753.55,89.33333333,12.0,37.33333333,6.93,17.849365078571427,47.551507938571426
2016-01-30 09:00:00,50,0,8.6,753.4,89.0,12.0,40.0,6.9,17.818095238571427,47.556507937142854
2016-01-30 09:10:00,50,0,8.58,753.3,89.5,11.83333333,36.66666667,6.95,17.828571428571426,47.59873015857143
2016-01-30 09:20:00,40,0,8.57,753.2,90.0,11.66666667,33.33333333,7.0,17.81809523714286,47.613650792857136
2016-01-30 09:30:00,30,0,8.55,753.1,90.5,11.5,30.0,7.05,17.845,47.61238095142858
2016-01-30 09:40:00,30,0,8.53,753.0,91.0,11.33333333,26.66666667,7.1,17.86523809428571,47.61595238142858
2016-01-30 09:50:00,60,0,8.52,752.9,91.5,11.16666667,23.33333333,7.15,17.874761904285716,47.61825396857143
2016-01-30 10:00:00,50,0,8.5,752.8,92.0,11.0,20.0,7.2,17.900476190000003,47.64015873
2016-01-30 10:10:00,40,0,8.5,752.7,92.0,11.0,27.5,7.2,17.917380952857144,47.647777777142856
2016-01-30 10:20:00,40,0,8.5,752.6,92.0,11.0,35.0,7.2,17.94984127,47.78285714428571
2016-01-30 10:30:00,100,0,8.5,752.5,92.0,11.0,42.5,7.2,18.1084127,50.53722222142857
2016-01-30 10:40:00,60,0,8.5,752.4,92.0,11.0,50.0,7.2,18.197777777142857,51.15380952428571
2016-01-30 10:50:00,50,0,8.5,752.3,92.0,11.0,57.5,7.2,18.262301587142854,50.301666667142854
