date,Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,T_avg,T_range,RH_avg,RH_range
2016-01-14 07:20:00,400,10,3.9,749.3,90.0,8.666666667,25.33333333,2.43,16.522962963333335,15.91,51.56009259333334,46.9
2016-01-14 07:30:00,70,10,3.85,749.2,90.5,8.5,24.0,2.45,16.519259258888887,15.84333333,51.51259259333333,47.56
2016-01-14 07:40:00,70,0,3.8,749.1,91.0,8.333333333,22.66666667,2.47,16.538888888888888,15.810000000000002,51.45666666666667,48.76333334
2016-01-14 07:50:00,390,0,3.75,749.0,91.5,8.166666667,21.33333333,2.48,16.53148148111111,15.743333330000002,51.27,49.77083333
2016-01-14 08:00:00,100,0,3.7,748.9,92.0,8.0,20.0,2.5,16.517037036666665,15.71,51.1199999988889,50.53666667
2016-01-14 08:10:00,80,10,3.3,749.0,93.0,7.166666667,22.5,2.25,16.48888888888889,15.71,50.97092592555556,51.36333334
2016-01-14 08:20:00,70,0,2.9,749.1,94.0,6.333333333,25.0,2.0,16.497037037,15.599999997000001,50.929629629999994,52.303333329999994
2016-01-14 08:30:00,170,10,2.5,749.2,95.0,5.5,27.5,1.75,16.473333333333333,15.600000000000001,50.84814814777778,53.15666665999999
2016-01-14 08:40:00,360,0,2.1,749.3,96.0,4.666666667,30.0,1.5,16.45,15.626666669999999,50.54,53.29666665999999
2016-01-14 08:50:00,180,10,1.7,749.4,97.0,3.833333333,32.5,1.25,16.353333333333335,16.189999999999998,50.22740740666667,53.00666667
2016-01-14 09:00:00,130,0,1.3,749.5,98.0,3.0,35.0,1.0,16.326296296333332,16.523333333,49.99268518555555,53.606666669999996
2016-01-14 09:10:00,70,20,1.4,749.3666667,97.5,3.5,35.83333333,1.03,16.288148148888887,16.79,49.80555555555555,54.13666667
2016-01-14 09:20:00,70,10,1.5,749.2333333,97.0,4.0,36.66666667,1.07,16.295925925888884,16.856666667,49.656666666666666,54.67
2016-01-14 09:30:00,180,20,1.6,749.1,96.5,4.5,37.5,1.1,16.306481481444443,16.926666667,49.518611111111106,54.996666669999996
2016-01-14 09:40:00,170,20,1.7,748.9666667,96.0,5.0,38.33333333,1.13,16.305370371111113,16.876666670000002,49.37481481444444,55.33666667
2016-01-14 09:50:00,390,30,1.8,748.8333333,95.5,5.5,39.16666667,1.17,16.34037037,16.876666670000002,49.382407406666665,55.75999999999999
2016-01-14 10:00:00,420,20,1.9,748.7,95.0,6.0,40.0,1.2,16.36555555555556,16.94,49.46740740888889,55.9
2016-01-14 10:10:00,340,20,1.97,748.7333333,94.66666667,5.666666667,40.0,1.22,16.383333333333333,17.0,49.60740740666667,56.13333333
2016-01-14 10:20:00,550,10,2.03,748.7666667,94.33333333,5.333333333,40.0,1.23,16.372222222222224,16.970000000000002,49.70120370444445,56.282500000000006
2016-01-14 10:30:00,690,10,2.1,748.8,94.0,5.0,40.0,1.25,16.405925925555557,16.92,49.88129629666666,56.36
2016-01-14 10:40:00,620,10,2.17,748.8333333,93.66666667,4.666666667,40.0,1.27,16.454814814777777,17.259999997,50.03370370333333,56.563333330000006
2016-01-14 10:50:00,610,10,2.23,748.8666667,93.33333333,4.333333333,40.0,1.28,16.51777777777778,17.69666667,50.09444444555555,56.83
2016-01-14 11:00:00,490,10,2.3,748.9,93.0,4.0,40.0,1.3,16.594537037444443,17.970000003000003,50.16407407444444,56.97
2016-01-14 11:10:00,260,20,2.4,748.85,92.83333333,4.166666667,40.0,1.37,16.654074073333334,18.29333333,50.19370370444445,57.23666667
2016-01-14 11:20:00,240,10,2.5,748.8,92.66666667,4.333333333,40.0,1.43,16.723703704111113,18.500000003,50.22203703666666,57.33
2016-01-14 11:30:00,220,10,2.6,748.75,92.5,4.5,40.0,1.5,16.807777777444446,18.666666663,50.24074074111112,57.463333330000005
2016-01-14 11:40:00,130,10,2.7,748.7,92.33333333,4.666666667,40.0,1.57,16.873333334111113,18.693333333,50.25074074111111,57.56999999999999
2016-01-14 11:50:00,90,10,2.8,748.65,92.16666667,4.833333333,40.0,1.63,16.928148147777776,18.53,50.141851849999995,57.903333329999995
2016-01-14 12:00:00,290,10,2.9,748.6,92.0,5.0,40.0,1.7,16.974814814777783,18.296666667,50.15222222111111,58.0
2016-01-14 12:10:00,410,0,3.12,748.55,91.33333333,5.166666667,40.0,1.82,17.020740741111112,18.06666667,50.21259259111111,58.0
2016-01-14 12:20:00,320,0,3.33,748.5,90.66666667,5.333333333,40.0,1.93,17.042962963333334,18.03666667,50.250740741111116,58.03
2016-01-14 12:30:00,260,0,3.55,748.45,90.0,5.5,40.0,2.05,17.10037037111111,18.33,50.29,57.96333333
2016-01-14 12:40:00,210,0,3.77,748.4,89.33333333,5.666666667,40.0,2.17,17.145092592555553,18.633333337,50.304351851111115,57.82666667
2016-01-14 12:50:00,210,0,3.98,748.35,88.66666667,5.833333333,40.0,2.28,17.19740740811111,18.796666667,50.13925925888889,57.9
2016-01-14 13:00:00,140,0,4.2,748.3,88.0,6.0,40.0,2.4,17.25111111111111,18.759999999999998,50.07962963,58.03
2016-01-14 13:10:00,60,0,4.3,748.2166667,87.5,6.0,40.0,2.42,17.30527777777778,18.7725,50.03416666666667,58.034166670000005
2016-01-14 13:20:00,50,0,4.4,748.1333333,87.0,6.0,40.0,2.43,17.361111111444448,18.489999997,50.106111112222216,58.46333334
2016-01-14 13:30:00,60,0,4.5,748.05,86.5,6.0,40.0,2.45,17.392685185555553,18.00666667,50.01407407444444,58.61333333
2016-01-14 13:40:00,50,0,4.6,747.9666667,86.0,6.0,40.0,2.47,17.422777777444445,17.658333332999998,49.91416666666666,58.69
2016-01-14 13:50:00,60,0,4.7,747.8833333,85.5,6.0,40.0,2.48,17.454074073666664,17.363333337,49.9192592588889,58.74333333
2016-01-14 14:00:00,140,0,4.8,747.8,85.0,6.0,40.0,2.5,17.497407407777775,17.026666669999997,49.90259259333333,58.87666666999999
2016-01-14 14:10:00,270,0,4.92,747.7333333,84.83333333,6.0,40.0,2.58,17.512222222555554,16.666666667,49.87314814777777,58.74333333
2016-01-14 14:20:00,200,0,5.03,747.6666667,84.66666667,6.0,40.0,2.67,17.524444444777778,16.403333337,49.788148147777775,58.74333333
2016-01-14 14:30:00,60,0,5.15,747.6,84.5,6.0,40.0,2.75,17.511481481444445,16.336666667000003,49.558888887777776,58.07333333
2016-01-14 14:40:00,50,0,5.27,747.5333333,84.33333333,6.0,40.0,2.83,17.497407408111112,16.376666667000002,49.355185185555555,57.126666670000006
2016-01-14 14:50:00,60,0,5.38,747.4666667,84.16666667,6.0,40.0,2.92,17.491203703666667,16.376666667000002,49.13972222333334,56.26666666999999
2016-01-14 15:00:00,80,0,5.5,747.4,84.0,6.0,40.0,3.0,17.51111111033333,16.376666667000002,48.864814814444436,54.67333332999999
2016-01-14 15:10:00,50,0,5.48,747.4333333,83.16666667,6.0,40.0,2.83,17.521481481444443,16.476666667000003,48.66222222222222,53.76666666999999
2016-01-14 15:20:00,40,0,5.47,747.4666667,82.33333333,6.0,40.0,2.67,17.514074073666666,16.336666667000003,48.49666666666667,53.033333330000005
2016-01-14 15:30:00,50,0,5.45,747.5,81.5,6.0,40.0,2.5,17.52888888922222,16.166666667,48.38111111111111,52.596666670000005
2016-01-14 15:40:00,50,0,5.43,747.5333333,80.66666667,6.0,40.0,2.33,17.532592592555556,16.166666667,48.16037037,50.93000000000001
2016-01-14 15:50:00,40,0,5.42,747.5666667,79.83333333,6.0,40.0,2.17,17.504259258555557,16.166666663,47.710092592222225,47.63
2016-01-14 16:00:00,30,0,5.4,747.6,79.0,6.0,40.0,2.0,17.481759258888886,16.26083333,47.16814814888889,43.51333333
2016-01-14 16:10:00,30,0,5.27,747.65,78.5,6.166666667,40.0,1.78,17.463703703666667,16.236666667,47.00629629666666,43.09666666999999
2016-01-14 16:20:00,200,0,5.13,747.7,78.0,6.333333333,40.0,1.57,17.452592592555554,16.166666667,46.77740740777778,41.863333329999996
2016-01-14 16:30:00,450,0,5.0,747.75,77.5,6.5,40.0,1.35,17.451851851111112,15.99,46.58240740777777,40.36666666
2016-01-14 16:40:00,400,0,4.87,747.8,77.0,6.666666667,40.0,1.13,17.436018518111112,16.126666667000002,46.523981482222226,37.564166670000006
2016-01-14 16:50:00,740,0,4.73,747.85,76.5,6.833333333,40.0,0.917,17.46157407477778,16.294166667,46.578148148888886,35.699999999999996
2016-01-14 17:00:00,910,0,4.6,747.9,76.0,7.0,40.0,0.7,17.505925926333333,16.700000003,46.82222222222222,35.803333339999995
2016-01-14 17:10:00,610,10,4.58,747.9333333,76.0,6.833333333,40.0,0.683,17.550370370333333,17.126666667000002,47.49703703777777,36.636666659999996
2016-01-14 17:20:00,510,10,4.57,747.9666667,76.0,6.666666667,40.0,0.667,17.62777777777778,17.36666667,48.05555555555556,37.3
2016-01-14 17:30:00,190,0,4.55,748.0,76.0,6.5,40.0,0.65,17.693888889666667,17.700000003,48.06592592555556,37.56666666
2016-01-14 17:40:00,110,10,4.53,748.0333333,76.0,6.333333333,40.0,0.633,17.718888890000002,18.00666667,47.88074074111111,36.599999999999994
2016-01-14 17:50:00,100,0,4.52,748.0666667,76.0,6.166666667,40.0,0.617,17.743333333333336,18.040000000000003,47.62592592666667,36.26666667
2016-01-14 18:00:00,90,10,4.5,748.1,76.0,6.0,40.0,0.6,17.77055555555556,17.94333333,47.415740740000004,36.13333333
2016-01-14 18:10:00,110,10,4.42,748.1666667,76.16666667,6.166666667,40.0,0.55,17.77444444411111,17.733333333,47.10703703666667,34.99333334
2016-01-14 18:20:00,100,0,4.33,748.2333333,76.33333333,6.333333333,40.0,0.5,17.784814814444445,17.63333333,47.056666666666665,35.73333333
2016-01-14 18:30:00,110,10,4.25,748.3,76.5,6.5,40.0,0.45,17.784444444777776,17.636666667,46.803703704444445,34.59333333
2016-01-14 18:40:00,100,10,4.17,748.3666667,76.66666667,6.666666667,40.0,0.4,17.748518518555557,17.733333332999997,46.465833333333336,32.89333334
2016-01-14 18:50:00,790,10,4.08,748.4333333,76.83333333,6.833333333,40.0,0.35,17.737129630000002,17.869166670000002,46.409814815555556,33.315000000000005
2016-01-14 19:00:00,380,10,4.0,748.5,77.0,7.0,40.0,0.3,17.72148148111111,18.009999999999998,46.49777777777778,33.873333329999994
2016-01-14 19:10:00,360,10,3.9,748.55,78.5,7.166666667,40.0,0.467,17.750370370333332,17.996666667,46.69620370333333,33.907500000000006
2016-01-14 19:20:00,360,10,3.8,748.6,80.0,7.333333333,40.0,0.633,17.752592592222218,18.13333333,46.93148148,34.933333340000004
2016-01-14 19:30:00,100,10,3.7,748.65,81.5,7.5,40.0,0.8,17.738333333,18.496666663,47.62370370333334,35.69333333000001
2016-01-14 19:40:00,100,10,3.6,748.7,83.0,7.666666667,40.0,0.967,17.780000001111112,18.830000000000002,47.83888888777777,36.73333334
2016-01-14 19:50:00,90,10,3.5,748.75,84.5,7.833333333,40.0,1.13,17.802222222555557,18.856666667,47.89074074222222,37.146666669999995
2016-01-14 20:00:00,90,20,3.4,748.8,86.0,8.0,40.0,1.3,17.834074073333333,18.79,47.992592593333335,37.660000000000004
2016-01-14 20:10:00,110,10,3.5,748.85,83.33333333,8.333333333,40.0,0.917,17.88425925888889,18.73,49.403703703333335,35.47666667
2016-01-14 20:20:00,140,30,3.6,748.9,80.66666667,8.666666667,40.0,0.533,18.135555555555555,18.7,51.706296296666665,45.906666660000006
2016-01-14 20:30:00,110,20,3.7,748.95,78.0,9.0,40.0,0.15,18.114814814777777,18.576666666999998,51.05111111111111,42.80666667
2016-01-14 20:40:00,100,20,3.8,749.0,75.33333333,9.333333333,40.0,-0.233,18.139259258888888,18.509999999999998,50.047037036666666,34.32666667
2016-01-14 20:50:00,110,20,3.9,749.05,72.66666667,9.666666667,40.0,-0.617,18.215370370000002,18.4,48.51814814777777,24.563333330000006
2016-01-14 21:00:00,130,20,4.0,749.1,70.0,10.0,40.0,-1.0,18.26111111111111,18.4,48.73925925888889,27.66333333
2016-01-14 21:10:00,140,30,3.92,749.1666667,70.0,9.666666667,40.0,-1.08,18.31472222222222,18.54,49.695092593333335,38.73333333
2016-01-14 21:20:00,130,20,3.83,749.2333333,70.0,9.333333333,40.0,-1.17,18.359259259222224,18.666666667,48.044444444444444,24.433333330000004
2016-01-14 21:30:00,120,20,3.75,749.3,70.0,9.0,40.0,-1.25,18.36685185222222,18.895,47.02259259444445,20.25
2016-01-14 21:40:00,100,10,3.67,749.3666667,70.0,8.666666667,40.0,-1.33,18.338518518111112,19.126666667,46.461851851111106,20.93
2016-01-14 21:50:00,80,0,3.58,749.4333333,70.0,8.333333333,40.0,-1.42,18.321851852222224,19.2,45.99333333333333,20.966666670000002
2016-01-14 22:00:00,50,10,3.5,749.5,70.0,8.0,40.0,-1.5,18.322962962999995,19.163333333,45.733518517777775,22.26666667
2016-01-14 22:10:00,50,0,3.15,749.5166667,73.66666667,7.833333333,37.16666667,-1.2,18.327037037777774,19.22666667,45.63074073999999,22.896666670000002
2016-01-14 22:20:00,50,0,2.8,749.5333333,77.33333333,7.666666667,34.33333333,-0.9,18.299814814777775,19.403333337,45.82888889,22.203333339999993
2016-01-14 22:30:00,40,0,2.45,749.55,81.0,7.5,31.5,-0.6,18.272962962555553,19.736666666999998,46.36740740666667,24.86666667
2016-01-14 22:40:00,50,0,2.1,749.5666667,84.66666667,7.333333333,28.66666667,-0.3,18.204074074444446,20.3,47.22796296333333,31.003333339999998
2016-01-14 22:50:00,50,0,1.75,749.5833333,88.33333333,7.166666667,25.83333333,0.0,18.171481481111112,20.89,47.84481481444445,35.20333334
2016-01-14 23:00:00,50,0,1.4,749.6,92.0,7.0,23.0,0.3,18.113148148111108,21.256666667,48.30898148222222,38.70333334
2016-01-14 23:10:00,40,0,1.3,749.55,92.33333333,7.333333333,27.83333333,0.25,18.095555555888886,21.566666667,48.605555555555554,40.83
2016-01-14 23:20:00,30,0,1.2,749.5,92.66666667,7.666666667,32.66666667,0.2,18.062222222222218,21.77666667,48.97870370444445,43.87666666999999
2016-01-14 23:30:00,30,0,1.1,749.45,93.0,8.0,37.5,0.15,18.055555555555554,21.87,49.190000000000005,45.60333333
2016-01-14 23:40:00,40,0,1.0,749.4,93.33333333,8.333333333,42.33333333,0.1,18.029629629666665,22.033333333,49.444074074444444,47.83333333
2016-01-14 23:50:00,40,0,0.9,749.35,93.66666667,8.666666667,47.16666667,0.05,18.004444444444445,22.1,49.60740740666666,49.099999999999994
2016-01-15 00:00:00,50,0,0.8,749.3,94.0,9.0,52.0,0.0,17.987962963333334,22.27666667,49.748888889999996,49.99999999999999
2016-01-15 00:10:00,60,0,0.667,749.2833333,95.0,9.166666667,49.0,0.0,17.986666666666665,22.31,49.91462963,51.245
2016-01-15 00:20:00,50,0,0.533,749.2666667,96.0,9.333333333,46.0,0.0,17.975555555555555,22.31,50.058055555555555,52.4
2016-01-15 00:30:00,60,0,0.4,749.25,97.0,9.5,43.0,0.0,17.947037036999998,22.566666667,50.184074073333335,53.66666666
2016-01-15 00:40:00,50,0,0.267,749.2333333,98.0,9.666666667,40.0,0.0,17.912592593,22.923333333,50.30666666666666,55.00666667000001
2016-01-15 00:50:00,50,0,0.133,749.2166667,99.0,9.833333333,37.0,0.0,17.882962962999997,23.123333332999998,50.30333333333333,55.33
2016-01-15 01:00:00,50,0,0.0,749.2,100.0,10.0,34.0,0.0,17.87555555555555,23.189999999999998,50.32629629555556,55.49333334000001
2016-01-15 01:10:00,50,0,0.0667,749.2333333,99.83333333,10.0,38.66666667,0.0333,17.857777777777773,23.23,50.36083333333334,55.566666670000004
2016-01-15 01:20:00,50,0,0.133,749.2666667,99.66666667,10.0,43.33333333,0.0667,17.847037037777778,23.2,50.36259259222223,55.5
2016-01-15 01:30:00,50,0,0.2,749.3,99.5,10.0,48.0,0.1,17.835925925888887,23.166666666999998,50.376666666666665,55.56
2016-01-15 01:40:00,60,0,0.267,749.3333333,99.33333333,10.0,52.66666667,0.133,17.83333333333333,23.099999999999998,50.394814814444445,55.44
2016-01-15 01:50:00,50,0,0.333,749.3666667,99.16666667,10.0,57.33333333,0.167,17.817407407,22.999999997,50.40111111,55.5
2016-01-15 02:00:00,50,0,0.4,749.4,99.0,10.0,62.0,0.2,17.81370370333333,22.900000000000002,50.41740740777778,55.56
2016-01-15 02:10:00,50,0,0.55,749.5166667,97.83333333,10.16666667,55.5,0.2,17.813703703666665,22.766666667000003,50.42592592555555,55.623333329999994
2016-01-15 02:20:00,50,0,0.7,749.6333333,96.66666667,10.33333333,49.0,0.2,17.81,22.6,50.43074074111111,55.69
2016-01-15 02:30:00,40,0,0.85,749.75,95.5,10.5,42.5,0.2,17.805555555888887,22.393333336999998,50.437037036666666,55.53333332999999
2016-01-15 02:40:00,50,0,1.0,749.8666667,94.33333333,10.66666667,36.0,0.2,17.804074074111114,22.223333333,50.455555555555556,55.66
2016-01-15 02:50:00,40,0,1.15,749.9833333,93.16666667,10.83333333,29.5,0.2,17.80481481444444,22.03333333,50.46000000000001,55.8
2016-01-15 03:00:00,30,0,1.3,750.1,92.0,11.0,23.0,0.2,17.797407406999998,21.966666667,50.469259259999994,55.629999999999995
2016-01-15 03:10:00,40,0,1.53,750.2166667,90.5,10.83333333,23.33333333,0.167,17.80037037,21.84,50.488518517777784,55.629999999999995
2016-01-15 03:20:00,30,0,1.77,750.3333333,89.0,10.66666667,23.66666667,0.133,17.778888888888886,21.81,50.49287037,55.70333332999999
2016-01-15 03:30:00,60,0,2.0,750.45,87.5,10.5,24.0,0.1,17.76925925922222,21.669999996999998,50.477037036666665,55.739999999999995
2016-01-15 03:40:00,50,0,2.23,750.5666667,86.0,10.33333333,24.33333333,0.0667,17.780370370333333,21.466666667000002,50.47259259222222,55.81
2016-01-15 03:50:00,50,0,2.47,750.6833333,84.5,10.16666667,24.66666667,0.0333,17.775925925888888,21.166666667,50.49555555666667,55.936666669999994
2016-01-15 04:00:00,40,0,2.7,750.8,83.0,10.0,25.0,0.0,17.76703703811111,20.993333337,50.50037037,55.97333333
2016-01-15 04:10:00,50,0,2.75,750.8833333,81.83333333,10.0,27.5,-0.15,17.766296296666663,20.89,50.510000000000005,56.06333333
2016-01-15 04:20:00,60,0,2.8,750.9666667,80.66666667,10.0,30.0,-0.3,17.736666665555553,20.82333333,50.50851852,56.24
2016-01-15 04:30:00,50,0,2.85,751.05,79.5,10.0,32.5,-0.45,17.71851851811111,20.856666667,50.51555555555555,56.47
2016-01-15 04:40:00,50,0,2.9,751.1333333,78.33333333,10.0,35.0,-0.6,17.70148148111111,20.830000000000002,50.51592592555556,56.67
2016-01-15 04:50:00,50,0,2.95,751.2166667,77.16666667,10.0,37.5,-0.75,17.686666666666664,20.766666670000003,50.517037036666665,56.7
2016-01-15 05:00:00,50,0,3.0,751.3,76.0,10.0,40.0,-0.9,17.670925925555554,20.700000000000003,50.481666666666655,56.855
2016-01-15 05:10:00,40,0,3.03,751.3833333,75.33333333,10.0,40.0,-0.983,17.666666666333334,20.540000003,50.488518518888895,57.0
2016-01-15 05:20:00,50,0,3.07,751.4666667,74.66666667,10.0,40.0,-1.07,17.678888888555555,20.233333333,50.50074074,57.13333333
2016-01-15 05:30:00,50,0,3.1,751.55,74.0,10.0,40.0,-1.15,17.668333333333337,19.915,50.460833334444445,57.147499999999994
2016-01-15 05:40:00,50,0,3.13,751.6333333,73.33333333,10.0,40.0,-1.23,17.671111111111113,19.89,50.39703703777778,56.65666666999999
2016-01-15 05:50:00,60,0,3.17,751.7166667,72.66666667,10.0,40.0,-1.32,17.63888888888889,19.95666667,50.35037037,55.966666669999995
2016-01-15 06:00:00,50,0,3.2,751.8,72.0,10.0,40.0,-1.4,17.62777777777778,19.89,50.25444444555555,55.136666670000004
2016-01-15 06:10:00,40,0,3.2,751.8833333,72.66666667,9.833333333,40.0,-1.27,17.61777777777778,19.8,50.19555555555556,54.573333330000004
2016-01-15 06:20:00,50,0,3.2,751.9666667,73.33333333,9.666666667,40.0,-1.13,17.616296296666665,19.8,50.211481481111115,54.69333333000001
2016-01-15 06:30:00,50,0,3.2,752.05,74.0,9.5,40.0,-1.0,17.605185185555555,19.766666670000003,50.12555555555556,53.87333333
2016-01-15 06:40:00,50,0,3.2,752.1333333,74.66666667,9.333333333,40.0,-0.867,17.570740740777783,19.633333333000003,50.06740740777778,53.29
2016-01-15 06:50:00,30,0,3.2,752.2166667,75.33333333,9.166666667,40.0,-0.733,17.563333333333333,19.56666667,50.05111111111111,53.16333333000001
2016-01-15 07:00:00,70,10,3.2,752.3,76.0,9.0,40.0,-0.6,17.552592592222222,19.5,50.10527777777777,53.236666660000004
2016-01-15 07:10:00,50,10,3.2,752.3833333,76.33333333,8.833333333,40.0,-0.55,17.553333333333335,19.42666667,50.13666666555556,52.43333333
2016-01-15 07:20:00,50,10,3.2,752.4666667,76.66666667,8.666666667,40.0,-0.5,17.531111111444446,19.456666667,49.96629629555556,50.62666667
2016-01-15 07:30:00,50,10,3.2,752.55,77.0,8.5,40.0,-0.45,17.504814814444448,19.490000000000002,49.79333333444444,48.99999999999999
2016-01-15 07:40:00,50,0,3.2,752.6333333,77.33333333,8.333333333,40.0,-0.4,17.49703703666667,19.45666667,49.76037036888889,49.033333330000005
2016-01-15 07:50:00,40,10,3.2,752.7166667,77.66666667,8.166666667,40.0,-0.35,17.454814814444447,19.39,49.38185185111111,48.40666666
2016-01-15 08:00:00,50,10,3.2,752.8,78.0,8.0,40.0,-0.3,17.31962963,19.23333333,48.013333333333335,50.53
2016-01-15 08:10:00,50,10,3.2,752.8666667,78.33333333,8.333333333,40.0,-0.25,17.095925925555555,18.96,47.249259258888884,53.71
2016-01-15 08:20:00,150,10,3.2,752.9333333,78.66666667,8.666666667,40.0,-0.2,16.96481481588889,18.633333337,47.14629629555555,54.03999999999999
2016-01-15 08:30:00,390,20,3.2,753.0,79.0,9.0,40.0,-0.15,17.00925925888889,18.5,47.028148148888896,51.86666667
2016-01-15 08:40:00,390,10,3.2,753.0666667,79.33333333,9.333333333,40.0,-0.1,17.055,18.36,46.92388888888889,51.706666670000004
2016-01-15 08:50:00,380,10,3.2,753.1333333,79.66666667,9.666666667,40.0,-0.05,17.12037037111111,18.3,46.76774074111111,50.973333339999996
2016-01-15 09:00:00,400,10,3.2,753.2,80.0,10.0,40.0,0.0,17.179999999999996,18.23,46.68185185333333,50.46666666
2016-01-15 09:10:00,370,10,3.2,753.2833333,80.33333333,9.833333333,40.0,0.05,17.213333333333335,18.29,46.586296295555556,50.03333333
2016-01-15 09:20:00,310,10,3.2,753.3666667,80.66666667,9.666666667,40.0,0.1,17.267777777777777,18.17,46.544444444444444,49.730000000000004
2016-01-15 09:30:00,40,10,3.2,753.45,81.0,9.5,40.0,0.15,17.304074075555555,18.17,46.492592593333335,49.20333333
2016-01-15 09:40:00,50,0,3.2,753.5333333,81.33333333,9.333333333,40.0,0.2,17.33074074111111,18.09,46.42259259222222,48.236666670000005
2016-01-15 09:50:00,70,10,3.2,753.6166667,81.66666667,9.166666667,40.0,0.25,17.32074074111111,18.03,46.36481481444444,47.64333334
2016-01-15 10:00:00,60,10,3.2,753.7,82.0,9.0,40.0,0.3,17.324814814444444,18.16,46.21666666666667,45.993333330000006
2016-01-15 10:10:00,90,10,3.32,753.8,82.0,8.833333333,38.16666667,0.433,17.33962962922222,18.026666667,46.15666666555555,45.0
2016-01-15 10:20:00,60,10,3.43,753.9,82.0,8.666666667,36.33333333,0.567,17.36148148,17.86,45.94777777777777,43.35666667
2016-01-15 10:30:00,60,20,3.55,754.0,82.0,8.5,34.5,0.7,17.352592592222223,17.8,45.82629629666667,42.763333329999995
2016-01-15 10:40:00,100,0,3.67,754.1,82.0,8.333333333,32.66666667,0.833,17.374417009666665,17.763333333000002,45.91628257888889,43.30666666
2016-01-15 10:50:00,380,10,3.78,754.2,82.0,8.166666667,30.83333333,0.967,17.386982167777777,17.72666667,45.74812071444444,42.30666667
2016-01-15 11:00:00,390,10,3.9,754.3,82.0,8.0,29.0,1.1,17.40158436222222,17.605,45.78792181,42.69
2016-01-15 11:10:00,130,10,3.87,754.3666667,83.0,8.166666667,27.66666667,1.22,17.443223594111107,17.343333333,45.695500685555565,42.02333332999999
2016-01-15 11:20:00,60,0,3.83,754.4333333,84.0,8.333333333,26.33333333,1.33,17.467270233333338,17.21,45.665857339999995,41.75666667000001
2016-01-15 11:30:00,60,10,3.8,754.5,85.0,8.5,25.0,1.45,17.479465020333336,17.029999997,45.61695473111111,41.23666666999999
2016-01-15 11:40:00,50,10,3.77,754.5666667,86.0,8.666666667,23.66666667,1.57,17.479067215555556,16.89,45.7021262,42.303333339999995
2016-01-15 11:50:00,60,10,3.73,754.6333333,87.0,8.833333333,22.33333333,1.68,17.460521262222223,16.86,45.57581618888889,41.910000000000004
2016-01-15 12:00:00,60,10,3.7,754.7,88.0,9.0,21.0,1.8,17.449753086666664,16.8,45.444068462222226,41.103333330000005
2016-01-15 12:10:00,240,0,3.73,754.75,87.83333333,8.833333333,27.66666667,1.82,17.478737997444444,16.663333333,45.38545696111111,40.92854167000001
2016-01-15 12:20:00,80,10,3.77,754.8,87.66666667,8.666666667,34.33333333,1.83,17.51438957522222,16.523333333,45.235096021111104,39.22333333
2016-01-15 12:30:00,80,0,3.8,754.85,87.5,8.5,41.0,1.85,17.561028806666666,16.41,45.22508230444444,38.32333333
2016-01-15 12:40:00,400,0,3.83,754.9,87.33333333,8.333333333,47.66666667,1.87,17.566958162222225,16.41,45.23417352555556,38.25666667
2016-01-15 12:50:00,400,0,3.87,754.95,87.16666667,8.166666667,54.33333333,1.88,17.59105109777778,16.51,45.00270147444444,36.708125
2016-01-15 13:00:00,460,10,3.9,755.0,87.0,8.0,61.0,1.9,17.603477366666667,16.51,45.12305812777778,38.24333333
2016-01-15 13:10:00,170,0,3.95,755.0,86.83333333,8.0,55.66666667,1.93,17.620162894777778,16.576666666999998,45.00486410111111,37.45235294
2016-01-15 13:20:00,210,0,4.0,755.0,86.66666667,8.0,50.33333333,1.97,17.63064471922222,16.436666666999997,45.014061464444445,37.214583329999996
2016-01-15 13:30:00,190,0,4.05,755.0,86.5,8.0,45.0,2.0,17.646721133333337,16.53,44.96442901222222,36.03
2016-01-15 13:40:00,70,0,4.1,755.0,86.33333333,8.0,39.66666667,2.03,17.70120713333333,16.348333330000003,44.98955418333333,35.269999999999996
2016-01-15 13:50:00,80,0,4.15,755.0,86.16666667,8.0,34.33333333,2.07,17.742661180333332,16.456666667,45.069162379999995,35.263333329999995
2016-01-15 14:00:00,60,10,4.2,755.0,86.0,8.0,29.0,2.1,17.823374485555554,16.39666667,44.78310699666666,34.456666670000004
2016-01-15 14:10:00,70,0,4.25,755.05,85.66666667,8.0,30.83333333,2.08,17.869643346666663,16.47,44.62957476,34.418888890000005
2016-01-15 14:20:00,60,0,4.3,755.1,85.33333333,8.0,32.66666667,2.07,17.908134430333337,16.376666667000002,44.46024005444444,33.74333333
2016-01-15 14:30:00,70,0,4.35,755.15,85.0,8.0,34.5,2.05,17.937860081444445,16.236666667,44.328065844444446,33.12666667
2016-01-15 14:40:00,60,0,4.4,755.2,84.66666667,8.0,36.33333333,2.03,17.985363511888888,16.233333333,44.13027434777777,32.397222230000004
2016-01-15 14:50:00,60,0,4.45,755.25,84.33333333,8.0,38.16666667,2.02,17.9821262,16.36666667,43.89371742,31.603333330000005
2016-01-15 15:00:00,60,0,4.5,755.3,84.0,8.0,40.0,2.0,18.00296296222222,16.43,43.72277777888889,31.669999999999995
2016-01-15 15:10:00,60,0,4.03,755.45,86.0,7.833333333,36.83333333,1.85,18.038737997444443,16.423333333,43.60035665222222,32.00333333
